alg,impl,system,nnode,nproc,thread_per_proc,a_rows,a_cols,b_rows,b_cols,p1,p2,p3,gather_a_time,gen_a_time,gen_b_time,gather_b_time,local_multiply_time,cpu_gpu_data_move_time,scatter_reduce_time,timestamp
matmul1gen,cpp,perlmutter-gpu-cpu,2,8,32,50000,50000,50000,5000,8,1,1,0.0,-1.0,0.226396,0.0,8.060503,0.0,0.0,2026-02-14T20:51:13
matmul1gen,cpp,perlmutter-gpu-cpu,512,2048,32,1000000,1000000,1000000,1000,2048,1,1,0.0,-1.0,0.674422,0.0,3.250415,0.0,0.0,2026-02-16T00:53:56
matmul1gen,cpp,perlmutter-gpu-cpu,32,512,8,50000,50000,50000,500,512,1,1,0.0,-1.0,0.216973,0.0,0.061502,0.0,0.0,2026-02-13T07:48:37
matmul1gen,cpp,perlmutter-cpu,16,64,64,50000,50000,50000,5000,64,1,1,0.0,-1.0,0.467231,0.0,0.817099,0.0,0.0,2025-08-10T20:31:57
matmul1comm,cpp,perlmutter-gpu-cpu,2,8,32,50000,50000,50000,5000,8,1,1,0.0,-1.0,0.066528,0.549912,8.038324,0.0,0.0,2026-02-14T20:53:10
matmul1comm,cpp,perlmutter-gpu-cpu,1,4,32,50000,50000,50000,500,4,1,1,0.0,-1.0,0.056564,0.0545,1.719499,0.0,0.0,2026-02-14T21:01:36
matmul1comm,cpp,perlmutter-gpu-cpu,32,128,32,50000,50000,50000,500,128,1,1,0.0,-1.0,0.138416,0.167016,0.095139,0.0,0.0,2026-02-14T20:48:56
matmul1gen,cpp,perlmutter-gpu-cpu,4,16,32,50000,50000,50000,5000,16,1,1,0.0,-1.0,0.228767,0.0,4.242238,0.0,0.0,2026-02-14T20:47:24
matmul,python,perlmutter-gpu-cpu,1,4,32,50000,50000,50000,50000,2,2,1,0.6009284490000937,-1.0,-1.0,9.192878882999821,148.518414505,0.0,15.237141766999912,2025-10-07T07:31:47
matmul1comm,cpp,perlmutter-gpu-cpu,32,128,32,50000,50000,50000,500,128,1,1,0.0,-1.0,0.040837,0.207115,0.085527,0.0,0.0,2026-02-14T20:49:03
matmul1comm,cpp,perlmutter-gpu-cpu,16,256,8,50000,50000,50000,500,256,1,1,0.0,-1.0,0.097387,0.277636,0.14851,0.0,0.0,2026-02-13T07:35:28
matmul1gen,cpp,perlmutter-gpu-cpu,256,1024,32,1000000,1000000,1000000,1000,1024,1,1,0.0,-1.0,0.64822,0.0,5.394487,0.0,0.0,2026-02-14T21:06:32
matmul,cpp,perlmutter-gpu-cpu,1,4,32,50000,50000,50000,5000,2,2,1,0.577692,0.505704,0.061501,0.139897,16.513981,0.0,0.33086,2026-06-04T09:29:43
matmul1gen,cpp,perlmutter-gpu-cpu,128,2048,8,1000000,1000000,1000000,1000,2048,1,1,0.0,-1.0,2.499298,0.0,10.96095,0.0,0.0,2026-02-13T06:59:38
matmul1comm,cpp,perlmutter-gpu-cpu,1,16,8,50000,50000,50000,5000,16,1,1,0.0,-1.0,0.086922,0.815152,15.554244,0.0,0.0,2026-02-13T07:21:22
matmul1gen,cpp,perlmutter-gpu-cpu,192,3072,8,1000000,1000000,1000000,1000,3072,1,1,0.0,-1.0,2.534526,0.0,7.491675,0.0,0.0,2026-02-13T05:05:54
matmul1gen,cpp,perlmutter-gpu-cpu,16,64,32,50000,50000,50000,500,64,1,1,0.0,-1.0,0.033674,0.0,0.144636,0.0,0.0,2026-02-14T20:47:58
matmul1comm,cpp,perlmutter-gpu-cpu,1,4,32,50000,50000,50000,5000,4,1,1,0.0,-1.0,0.091869,0.412614,17.547952,0.0,0.0,2026-02-14T20:59:00
matmul1gen,cpp,perlmutter-gpu-cpu,8,32,32,50000,50000,50000,500,32,1,1,0.0,-1.0,0.05659,0.0,0.253631,0.0,0.0,2026-02-14T20:49:04
matmul1gen,cpp,perlmutter-gpu-cpu,192,3072,8,1000000,1000000,1000000,1000,3072,1,1,0.0,-1.0,2.444926,0.0,7.500276,0.0,0.0,2026-02-13T05:10:02
matmul1gen,cpp,perlmutter-gpu,512,2048,32,1000000,1000000,1000000,1000,2048,1,1,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,2026-02-13T09:20:58
matmul1gen,cpp,perlmutter-gpu-cpu,16,64,32,50000,50000,50000,500,64,1,1,0.0,-1.0,0.035995,0.0,0.140743,0.0,0.0,2026-02-14T20:47:51
matmul1comm,cpp,perlmutter-gpu-cpu,8,128,8,50000,50000,50000,5000,128,1,1,0.0,-1.0,0.092124,0.936262,2.339893,0.0,0.0,2026-02-13T07:34:28
matmul1gen,cpp,perlmutter-gpu-cpu,1,4,32,50000,50000,50000,500,4,1,1,0.0,-1.0,0.088461,0.0,1.73325,0.0,0.0,2026-02-14T21:00:44
matmul1comm,cpp,perlmutter-gpu-cpu,1,4,32,50000,50000,50000,5000,4,1,1,0.0,-1.0,0.057868,0.421975,17.598891,0.0,0.0,2026-02-14T20:57:29
matmul,cpp,perlmutter-gpu-cpu,2,8,32,50000,50000,50000,500,4,2,1,0.31121,0.25879,0.022323,0.026931,0.884725,0.0,0.024079,2026-06-04T09:29:55
matmul1comm,cpp,perlmutter-gpu-cpu,32,128,32,50000,50000,50000,500,128,1,1,0.0,-1.0,0.01948,0.243312,0.123175,0.0,0.0,2026-02-14T20:48:13
matmul1gen,cpp,perlmutter-cpu,8,1024,2,50000,50000,50000,5000,1024,1,1,0.0,-1.0,1.994273,0.0,3.225576,0.0,0.0,2025-06-20T08:30:50
matmul1gen,cpp,perlmutter-gpu-cpu,4,16,32,50000,50000,50000,500,16,1,1,0.0,-1.0,0.087876,0.0,0.468952,0.0,0.0,2026-02-14T20:50:05
matmul1gen,cpp,perlmutter-gpu-cpu,16,64,32,50000,50000,50000,500,64,1,1,0.0,-1.0,0.078939,0.0,0.136402,0.0,0.0,2026-02-14T20:47:37
matmul,cpp,perlmutter-gpu-cpu,8,32,32,50000,50000,50000,500,8,4,1,0.080626,0.063837,0.020399,0.026858,0.245555,0.0,0.012229,2026-06-04T09:28:04
matmul,cpp,perlmutter-gpu-cpu,1,4,32,50000,50000,50000,500,2,2,1,0.583172,0.51088,0.02415,0.015624,1.742765,0.0,0.024408,2026-06-04T09:30:14
matmul1comm,cpp,perlmutter-gpu-cpu,16,256,8,50000,50000,50000,500,256,1,1,0.0,-1.0,0.020832,0.318144,0.128291,0.0,0.0,2026-02-13T07:33:54
matmul1gen,cpp,perlmutter-gpu,512,2048,32,1000000,1000000,1000000,1000,2048,1,1,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,2026-02-13T09:19:49
matmul1comm,cpp,perlmutter-gpu-cpu,16,256,8,50000,50000,50000,5000,256,1,1,0.0,-1.0,0.018312,0.994794,1.306294,0.0,0.0,2026-02-13T07:28:59
matmul,python,perlmutter-gpu-cpu,16,64,32,50000,50000,50000,50000,4,4,4,1.1093890289998853,-1.0,-1.0,0.6127756070000032,10.060834853000188,0.0,2.895328176000021,2025-10-07T07:18:27
matmul1comm,cpp,perlmutter-gpu-cpu,16,64,32,50000,50000,50000,500,64,1,1,0.0,-1.0,0.01947,0.260838,0.146545,0.0,0.0,2026-02-14T20:48:19
matmul1comm,cpp,perlmutter-gpu-cpu,2,8,32,50000,50000,50000,500,8,1,1,0.0,-1.0,0.068705,0.071576,0.874144,0.0,0.0,2026-02-14T20:56:48
matmul1comm,cpp,perlmutter-gpu-cpu,16,64,32,50000,50000,50000,500,64,1,1,0.0,-1.0,0.020758,0.216508,0.151274,0.0,0.0,2026-02-14T20:49:22
matmul1comm,cpp,perlmutter-gpu-cpu,4,64,8,50000,50000,50000,500,64,1,1,0.0,-1.0,0.06873,0.234899,0.433982,0.0,0.0,2026-02-13T07:37:49
matmul1comm,cpp,perlmutter-gpu-cpu,2,8,32,50000,50000,50000,500,8,1,1,0.0,-1.0,0.019866,0.106217,0.826958,0.0,0.0,2026-02-14T20:57:10
matmul1gen,cpp,perlmutter-gpu-cpu,2,8,32,50000,50000,50000,500,8,1,1,0.0,-1.0,0.041507,0.0,0.874318,0.0,0.0,2026-02-14T20:56:05
matmul,cpp,perlmutter-gpu-cpu,1,4,32,50000,50000,50000,500,2,2,1,0.597357,0.508418,0.034783,0.016111,1.724833,0.0,0.024133,2026-06-04T09:30:09
matmul,cpp,perlmutter-gpu-cpu,1,4,32,50000,50000,50000,5000,2,2,1,0.545527,-1.0,-1.0,0.139056,16.437364,0.0,0.291723,2025-08-26T07:09:21
matmul,cpp,perlmutter-gpu-cpu,16,64,32,50000,50000,50000,500,8,8,1,0.041727,0.033313,0.01926,0.014983,0.13835,0.0,0.024799,2026-06-04T09:30:43
matmul1comm,cpp,perlmutter-gpu-cpu,32,128,32,50000,50000,50000,5000,128,1,1,0.0,-1.0,0.041635,0.764976,0.597256,0.0,0.0,2026-02-14T20:46:49
matmul,python,perlmutter-cpu,4,512,2,50000,50000,50000,50000,8,8,8,0.46450538499993854,-1.0,-1.0,5.449152973999844,18.765186812000138,0.0,0.6747224060000008,2025-06-17T04:27:48
matmul,cpp,perlmutter-gpu-cpu,2,8,32,50000,50000,50000,5000,4,2,1,0.31188,0.259977,0.042365,0.241843,8.837924,0.0,0.130604,2026-06-04T09:28:13
matmul1gen,cpp,perlmutter-gpu-cpu,1,4,32,50000,50000,50000,500,4,1,1,0.0,-1.0,0.087294,0.0,1.70508,0.0,0.0,2026-02-14T21:00:18
matmul1gen,cpp,perlmutter-gpu-cpu,1,16,8,50000,50000,50000,5000,16,1,1,0.0,-1.0,0.807946,0.0,15.838906,0.0,0.0,2026-02-13T07:16:37
matmul1gen,cpp,perlmutter-gpu-cpu,2,32,8,50000,50000,50000,500,32,1,1,0.0,-1.0,0.066071,0.0,0.899682,0.0,0.0,2026-02-13T07:24:55
matmul1gen,cpp,perlmutter-gpu-cpu,32,512,8,50000,50000,50000,500,512,1,1,0.0,-1.0,0.091,0.0,0.073883,0.0,0.0,2026-02-13T07:47:34
matmul1comm,cpp,perlmutter-gpu-cpu,32,128,32,50000,50000,50000,5000,128,1,1,0.0,-1.0,0.066541,0.755553,0.600127,0.0,0.0,2026-02-14T20:46:32
matmul1comm,cpp,perlmutter-cpu,4,16,64,50000,50000,50000,5000,16,1,1,0.0,-1.0,0.020617,2.527157,2.551283,0.0,0.0,2025-08-10T11:22:26
matmul,cpp,perlmutter-gpu-cpu,32,128,32,50000,50000,50000,5000,8,8,2,0.052111,0.016934,0.021479,0.048553,0.68218,0.0,0.056142,2026-06-04T09:34:04
matmul1comm,cpp,perlmutter-gpu-cpu,2,8,32,50000,50000,50000,5000,8,1,1,0.0,-1.0,0.053445,0.567344,7.991345,0.0,0.0,2026-02-14T20:55:28
matmul1gen,cpp,perlmutter-gpu-cpu,8,32,32,50000,50000,50000,5000,32,1,1,0.0,-1.0,0.233211,0.0,2.228648,0.0,0.0,2025-10-05T12:15:14
matmul1gen,cpp,perlmutter-gpu-cpu,256,1024,32,1000000,1000000,1000000,1000,1024,1,1,0.0,-1.0,0.82296,0.0,5.71762,0.0,0.0,2026-02-14T21:03:54
matmul1gen,cpp,perlmutter-gpu-cpu,2,8,32,50000,50000,50000,5000,8,1,1,0.0,-1.0,0.262819,0.0,8.041465,0.0,0.0,2026-02-14T20:50:45
matmul1gen,cpp,perlmutter-gpu-cpu,128,2048,8,1000000,1000000,1000000,1000,2048,1,1,0.0,-1.0,2.487434,0.0,11.092009,0.0,0.0,2026-02-13T06:56:59
matmul1gen,cpp,perlmutter-gpu-cpu,32,128,32,50000,50000,50000,5000,128,1,1,0.0,-1.0,0.225115,0.0,0.643087,0.0,0.0,2026-02-14T20:45:16
matmul1comm,cpp,perlmutter-gpu-cpu,4,64,8,50000,50000,50000,500,64,1,1,0.0,-1.0,0.014656,0.220411,0.44182,0.0,0.0,2026-02-13T07:37:33
matmul1comm,cpp,perlmutter-gpu-cpu,4,16,32,50000,50000,50000,5000,16,1,1,0.0,-1.0,0.046719,0.607942,4.221838,0.0,0.0,2026-02-14T20:48:44
matmul1gen,cpp,perlmutter-gpu-cpu,512,8192,8,1000000,1000000,1000000,1000,8192,1,1,0.0,-1.0,2.678773,0.0,2.966504,0.0,0.0,2026-02-13T09:12:33
matmul1gen,cpp,perlmutter-gpu-cpu,64,256,32,500000,1000000,1000000,1000,256,1,1,0.0,-1.0,0.674472,0.0,10.828462,0.0,0.0,2026-02-17T11:52:04
matmul,cpp,perlmutter-cpu,1,8,32,50000,50000,50000,50000,2,2,2,1.109744,-1.0,-1.0,2.302108,75.87813,0.0,0.906112,2025-06-25T14:00:34
matmul1gen,cpp,perlmutter-gpu-cpu,8,32,32,50000,50000,50000,5000,32,1,1,0.0,-1.0,0.179712,0.0,2.188824,0.0,0.0,2026-02-14T20:46:17
matmul1gen,cpp,perlmutter-gpu-cpu,512,8192,8,1000000,1000000,1000000,1000,8192,1,1,0.0,-1.0,2.772168,0.0,2.938596,0.0,0.0,2026-02-13T09:17:45
matmul,cpp,perlmutter-gpu-cpu,64,256,32,50000,50000,50000,50000,8,8,4,0.062047,-1.0,-1.0,0.111867,2.62763,0.0,0.176143,2025-08-17T12:46:05
matmul1comm,cpp,perlmutter-gpu-cpu,16,64,32,50000,50000,50000,5000,64,1,1,0.0,-1.0,0.06473,0.744766,1.142253,0.0,0.0,2026-02-14T20:46:28
matmul,cpp,perlmutter-gpu-cpu,4,16,32,50000,50000,50000,5000,4,4,1,0.163662,0.128677,0.060724,0.531192,4.549018,0.0,0.138139,2026-06-04T09:23:11
matmul,cpp,perlmutter-gpu,8,32,32,50000,50000,50000,5000,4,4,2,0.031797,-1.0,-1.0,0.138347,0.038254,0.0,0.345243,2025-08-26T13:31:51
matmul1gen,python,perlmutter-cpu,1,128,2,50000,50000,50000,5000,128,1,1,0.0,-1.0,1.6704073640000843,0.0,8.883678086999907,0.0,0.0,2025-06-18T05:29:09
matmul1gen,cpp,perlmutter-gpu-cpu,1,16,8,50000,50000,50000,5000,16,1,1,0.0,-1.0,0.649378,0.0,15.830488,0.0,0.0,2026-02-13T07:16:59
matmul1comm,cpp,perlmutter-gpu-cpu,32,128,32,50000,50000,50000,5000,128,1,1,0.0,-1.0,0.052506,0.763476,0.607932,0.0,0.0,2025-10-05T12:27:06
matmul1comm,cpp,perlmutter-gpu-cpu,16,64,32,50000,50000,50000,5000,64,1,1,0.0,-1.0,0.056368,0.681832,1.132651,0.0,0.0,2026-02-14T20:45:54
matmul,cpp,perlmutter-gpu-cpu,4,16,32,50000,50000,50000,5000,4,4,1,0.164273,0.127423,0.047856,0.528799,4.554476,0.0,0.156481,2026-06-04T09:22:21
matmul1gen,cpp,perlmutter-gpu-cpu,16,256,8,50000,50000,50000,500,256,1,1,0.0,-1.0,0.086289,0.0,0.145204,0.0,0.0,2026-02-13T07:31:23
matmul1comm,cpp,perlmutter-gpu-cpu,1,16,8,50000,50000,50000,5000,16,1,1,0.0,-1.0,0.041951,0.852519,15.625498,0.0,0.0,2026-02-13T07:21:00
matmul1comm,cpp,perlmutter-gpu-cpu,32,128,32,50000,50000,50000,5000,128,1,1,0.0,-1.0,0.050693,0.777835,0.607172,0.0,0.0,2026-02-14T20:46:07
matmul1comm,cpp,perlmutter-gpu-cpu,32,128,32,50000,50000,50000,500,128,1,1,0.0,-1.0,0.021009,0.289805,0.096335,0.0,0.0,2026-02-14T20:48:48
matmul1gen,cpp,perlmutter-gpu-cpu,512,2048,32,1000000,1000000,1000000,1000,2048,1,1,0.0,-1.0,0.696838,0.0,3.206281,0.0,0.0,2026-02-16T00:54:47
matmul1comm,cpp,perlmutter-gpu-cpu,32,128,32,50000,50000,50000,5000,128,1,1,0.0,-1.0,0.076199,0.825791,0.640576,0.0,0.0,2026-02-14T20:45:59
matmul1gen,cpp,perlmutter-gpu-cpu,1,4,32,50000,50000,50000,5000,4,1,1,0.0,-1.0,0.231315,0.0,17.548661,0.0,0.0,2026-02-14T20:54:50
matmul,cpp,perlmutter-gpu-cpu,32,128,32,50000,50000,50000,500,8,8,2,0.056993,0.017155,0.018935,0.046192,0.102056,0.0,0.01387,2026-06-04T09:34:51
matmul,cpp,perlmutter-cpu,2,256,2,50000,50000,50000,50000,8,8,4,0.505249,-1.0,-1.0,5.400064,37.672206,0.0,2.119107,2025-06-17T04:21:50
matmul1comm,cpp,perlmutter-gpu-cpu,1,16,8,50000,50000,50000,500,16,1,1,0.0,-1.0,0.028508,0.093241,1.6756,0.0,0.0,2026-02-13T07:25:41
matmul1gen,cpp,perlmutter-gpu-cpu,16,256,8,50000,50000,50000,5000,256,1,1,0.0,-1.0,0.717131,0.0,1.267254,0.0,0.0,2026-02-13T07:26:43
matmul1comm,cpp,perlmutter-gpu-cpu,8,128,8,50000,50000,50000,500,128,1,1,0.0,-1.0,0.167505,0.102159,0.216645,0.0,0.0,2026-02-13T07:39:06
matmul1comm,cpp,perlmutter-gpu-cpu,8,32,32,50000,50000,50000,500,32,1,1,0.0,-1.0,0.017664,0.139115,0.257333,0.0,0.0,2026-02-14T20:49:25
matmul1comm,cpp,perlmutter-gpu-cpu,4,16,32,50000,50000,50000,5000,16,1,1,0.0,-1.0,0.096311,0.55488,4.246547,0.0,0.0,2026-02-14T20:49:18
matmul1comm,cpp,perlmutter-gpu-cpu,1,4,32,50000,50000,50000,500,4,1,1,0.0,-1.0,0.103689,0.056338,1.702331,0.0,0.0,2026-02-14T21:01:55
matmul,cpp,perlmutter-gpu-cpu,1,4,32,50000,50000,50000,500,2,2,1,0.582265,0.510803,0.023628,0.014939,1.744284,0.0,0.023782,2026-06-04T09:30:40
matmul1gen,python,perlmutter-cpu,1,8,32,50000,50000,50000,5000,8,1,1,0.0,-1.0,0.5666455140000153,0.0,7.178983922999976,0.0,0.0,2025-06-25T14:05:33
matmul1comm,cpp,perlmutter-gpu-cpu,2,32,8,50000,50000,50000,500,32,1,1,0.0,-1.0,0.042073,0.211115,0.898358,0.0,0.0,2026-02-13T07:28:07
matmul1comm,cpp,perlmutter-gpu-cpu,32,128,32,50000,50000,50000,500,128,1,1,0.0,-1.0,0.052552,0.211531,0.081801,0.0,0.0,2026-02-14T20:49:17
matmul,cpp,perlmutter-gpu-cpu,16,64,32,50000,50000,50000,500,8,8,1,0.041717,0.032979,0.018602,0.015581,0.132536,0.0,0.049646,2026-06-04T09:30:48
matmul1gen,cpp,perlmutter-gpu-cpu,1,16,8,50000,50000,50000,500,16,1,1,0.0,-1.0,0.075081,0.0,1.760458,0.0,0.0,2026-02-13T07:24:31
matmul1comm,cpp,perlmutter-gpu-cpu,64,256,32,50000,50000,50000,5000,256,1,1,0.0,-1.0,0.018864,0.829714,0.299418,0.0,0.0,2025-10-05T12:38:58
matmul,cpp,perlmutter-gpu-cpu,32,128,32,50000,50000,50000,5000,8,8,2,0.051905,0.016998,0.02299,0.027363,0.685684,0.0,0.104064,2026-06-04T09:33:17
matmul,cpp,perlmutter-gpu-cpu,8,32,32,50000,50000,50000,500,8,4,1,0.081068,0.064658,0.020178,0.027806,0.244987,0.0,0.021467,2026-06-04T09:28:33
matmul1comm,cpp,perlmutter-gpu,32,128,32,50000,50000,50000,5000,128,1,1,0.0,-1.0,0.040415,0.263557,0.074142,0.0,0.0,2025-10-05T12:41:40
matmul1gen,cpp,perlmutter-gpu-cpu,2,32,8,50000,50000,50000,500,32,1,1,0.0,-1.0,0.089734,0.0,0.891101,0.0,0.0,2026-02-13T07:26:09
matmul1gen,cpp,perlmutter-gpu-cpu,1,4,32,50000,50000,50000,500,4,1,1,0.0,-1.0,0.060246,0.0,1.696686,0.0,0.0,2026-02-14T20:59:59
matmul1gen,cpp,perlmutter-gpu-cpu,32,512,8,50000,50000,50000,5000,512,1,1,0.0,-1.0,0.816341,0.0,0.812425,0.0,0.0,2026-02-13T07:41:39
matmul1gen,cpp,perlmutter-gpu-cpu,64,256,32,50000,50000,50000,500,256,1,1,0.0,-1.0,0.054584,0.0,0.065422,0.0,0.0,2025-10-05T12:39:05
matmul1gen,cpp,perlmutter-gpu-cpu,256,4096,8,1000000,1000000,1000000,1000,4096,1,1,0.0,-1.0,2.553529,0.0,5.608647,0.0,0.0,2026-02-13T06:22:29
matmul,cpp,perlmutter-gpu-cpu,16,64,32,50000,50000,50000,500,8,8,1,0.040639,0.033277,0.020519,0.01558,0.136044,0.0,0.022101,2026-06-04T09:30:54
matmul1comm,python,perlmutter-cpu,2,256,2,50000,50000,50000,5000,256,1,1,0.0,-1.0,0.003377028999693721,4.739768260999881,5.773154543000146,0.0,0.0,2025-06-18T05:54:36
matmul,cpp,perlmutter-cpu,8,1024,2,50000,50000,50000,50000,16,8,8,0.275583,-1.0,-1.0,5.662503,9.912575,0.0,0.433206,2025-06-17T04:26:38
matmul,cpp,perlmutter-gpu-cpu,16,64,32,50000,50000,50000,5000,8,8,1,0.041429,0.032624,0.022305,0.051824,1.048251,0.0,0.101099,2026-06-04T09:30:03
matmul,cpp,perlmutter-gpu-cpu,2,8,32,50000,50000,50000,500,4,2,1,0.309969,0.25657,0.022243,0.031382,0.89589,0.0,0.013551,2026-06-04T09:29:50
matmul1comm,cpp,perlmutter-gpu-cpu,2,32,8,50000,50000,50000,5000,32,1,1,0.0,-1.0,0.028076,0.848889,8.013611,0.0,0.0,2026-02-13T07:22:56
matmul,cpp,perlmutter-gpu-cpu,16,64,32,50000,50000,50000,500,8,8,1,0.042589,0.033018,0.018942,0.013689,0.13657,0.0,0.036735,2026-06-04T09:30:22
matmul,cpp,perlmutter-gpu-cpu,4,16,32,50000,50000,50000,500,4,4,1,0.161797,0.127664,0.027409,0.027081,0.447513,0.0,0.013887,2026-06-04T09:23:53
matmul1comm,cpp,perlmutter-gpu-cpu,4,64,8,50000,50000,50000,5000,64,1,1,0.0,-1.0,0.051554,0.9017,4.26793,0.0,0.0,2026-02-13T07:32:44
matmul1comm,cpp,perlmutter-gpu-cpu,8,128,8,50000,50000,50000,500,128,1,1,0.0,-1.0,0.21095,0.121799,0.215595,0.0,0.0,2026-02-13T07:41:14
matmul1gen,cpp,perlmutter-gpu-cpu,4,16,32,50000,50000,50000,500,16,1,1,0.0,-1.0,0.068523,0.0,0.438351,0.0,0.0,2026-02-14T20:50:18
matmul1gen,cpp,perlmutter-gpu-cpu,4,16,32,50000,50000,50000,500,16,1,1,0.0,-1.0,0.065158,0.0,0.449684,0.0,0.0,2025-10-05T12:15:35
matmul1gen,cpp,perlmutter-gpu-cpu,64,1024,8,1000000,1000000,1000000,1000,1024,1,1,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,2026-02-13T07:11:29
matmul1gen,cpp,perlmutter-gpu-cpu,16,64,32,50000,50000,50000,5000,64,1,1,0.0,-1.0,0.273669,0.0,1.116208,0.0,0.0,2026-02-14T20:45:10
matmul1gen,cpp,perlmutter-gpu-cpu,32,128,32,50000,50000,50000,5000,128,1,1,0.0,-1.0,0.243093,0.0,0.627212,0.0,0.0,2026-02-14T20:44:29
matmul1gen,cpp,perlmutter-gpu-cpu,64,256,32,500000,1000000,1000000,1000,256,1,1,0.0,-1.0,0.652558,0.0,10.478384,0.0,0.0,2026-02-17T11:53:06
matmul1comm,cpp,perlmutter-gpu-cpu,8,128,8,50000,50000,50000,5000,128,1,1,0.0,-1.0,0.06122,1.017606,2.273533,0.0,0.0,2026-02-13T07:33:33
matmul,cpp,perlmutter-gpu-cpu,4,16,32,50000,50000,50000,5000,4,4,1,0.163544,0.133676,0.043964,0.543786,4.587798,0.0,0.160403,2026-06-04T09:22:47
matmul1gen,cpp,perlmutter-gpu-cpu,128,512,32,1000000,1000000,1000000,1000,512,1,1,0.0,-1.0,0.677067,0.0,10.900249,0.0,0.0,2026-02-14T20:59:23
matmul1gen,cpp,perlmutter-gpu-cpu,32,512,8,50000,50000,50000,500,512,1,1,0.0,-1.0,0.178206,0.0,0.048637,0.0,0.0,2026-02-13T07:49:40
matmul1gen,cpp,perlmutter-gpu-cpu,2,32,8,50000,50000,50000,500,32,1,1,0.0,-1.0,0.079076,0.0,0.900084,0.0,0.0,2026-02-13T07:25:09
matmul1gen,cpp,perlmutter-gpu-cpu,1,4,32,50000,50000,50000,5000,4,1,1,0.0,-1.0,0.177324,0.0,17.656592,0.0,0.0,2026-02-14T20:53:42
matmul1comm,cpp,perlmutter-gpu-cpu,16,64,32,50000,50000,50000,5000,64,1,1,0.0,-1.0,0.021532,0.734675,1.152764,0.0,0.0,2025-10-05T12:25:18
matmul1comm,cpp,perlmutter-gpu-cpu,4,64,8,50000,50000,50000,5000,64,1,1,0.0,-1.0,0.076891,0.910273,4.16921,0.0,0.0,2026-02-13T07:31:25
matmul1comm,cpp,perlmutter-gpu-cpu,1,4,32,150000,150000,150000,1000,4,1,1,0.0,-1.0,0.084602,0.262804,28.687184,0.0,0.0,2026-02-06T06:30:41
matmul1comm,cpp,perlmutter-gpu-cpu,16,64,32,50000,50000,50000,500,64,1,1,0.0,-1.0,0.018463,0.213288,0.147057,0.0,0.0,2026-02-14T20:48:33
matmul1gen,cpp,perlmutter-gpu-cpu,8,128,8,50000,50000,50000,5000,128,1,1,0.0,-1.0,0.67433,0.0,2.310934,0.0,0.0,2026-02-13T07:31:11
matmul1gen,cpp,perlmutter-gpu-cpu,2,8,32,50000,50000,50000,5000,8,1,1,0.0,-1.0,0.18123,0.0,8.038806,0.0,0.0,2026-02-14T20:52:41
matmul,cpp,perlmutter-gpu-cpu,32,128,32,50000,50000,50000,5000,8,8,2,0.051422,0.017346,0.021552,0.031617,0.689562,0.0,0.059726,2026-06-04T09:33:57
matmul1gen,cpp,perlmutter-gpu-cpu,8,128,8,50000,50000,50000,5000,128,1,1,0.0,-1.0,0.630308,0.0,2.280634,0.0,0.0,2026-02-13T07:30:37
matmul1gen,cpp,perlmutter-gpu-cpu,2,32,8,50000,50000,50000,500,32,1,1,0.0,-1.0,0.101782,0.0,0.886,0.0,0.0,2026-02-13T07:26:53
matmul,cpp,perlmutter-gpu-cpu,2,8,32,50000,50000,50000,500,4,2,1,0.308974,0.257418,0.022327,0.029577,0.89216,0.0,0.013288,2026-06-04T09:29:35
matmul1gen,cpp,perlmutter-gpu-cpu,8,32,32,50000,50000,50000,500,32,1,1,0.0,-1.0,0.041223,0.0,0.256192,0.0,0.0,2026-02-14T20:48:50
matmul1gen,cpp,perlmutter-gpu-cpu,32,128,32,50000,50000,50000,5000,128,1,1,0.0,-1.0,0.176543,0.0,0.597369,0.0,0.0,2026-02-14T20:44:45
matmul1gen,cpp,perlmutter-gpu-cpu,32,128,32,50000,50000,50000,5000,128,1,1,0.0,-1.0,0.180426,0.0,0.624398,0.0,0.0,2026-02-14T20:44:52
matmul,cpp,perlmutter-cpu,2,16,32,50000,50000,50000,50000,4,2,2,0.550966,-1.0,-1.0,5.436125,38.198933,0.0,0.774843,2025-06-25T13:56:32
matmul1comm,cpp,perlmutter-gpu-cpu,4,16,32,50000,50000,50000,5000,16,1,1,0.0,-1.0,0.071837,0.568445,4.234552,0.0,0.0,2026-02-14T20:49:07
matmul1comm,cpp,perlmutter-gpu-cpu,1,16,8,50000,50000,50000,500,16,1,1,0.0,-1.0,0.022174,0.146217,1.698457,0.0,0.0,2026-02-13T07:25:56
matmul1gen,cpp,perlmutter-gpu-cpu,1,4,32,50000,50000,50000,500,4,1,1,0.0,-1.0,0.039198,0.0,1.725436,0.0,0.0,2025-10-05T12:06:02
matmul,cpp,perlmutter-gpu-cpu,1,4,32,50000,50000,50000,5000,2,2,1,0.579186,0.51029,0.059268,0.155273,16.609781,0.0,0.187741,2026-06-04T09:27:14
matmul1gen,cpp,perlmutter-gpu-cpu,8,128,8,50000,50000,50000,500,128,1,1,0.0,-1.0,0.061587,0.0,0.212573,0.0,0.0,2026-02-13T07:37:01
